t_host_s,baro.temp_C,pm.batteryLevel_pct,pm.chargeCurrent_mA,pm.state,pm.vbat_V
262.440,39.724,40.000,0.739,1,3.874
262.640,39.725,40.000,0.739,1,3.874
262.840,39.708,40.000,0.766,1,3.874
263.040,39.679,40.000,0.769,1,3.874
263.240,39.672,40.000,0.767,1,3.874
263.440,39.658,40.000,0.759,1,3.874
263.640,39.672,40.000,0.754,1,3.874
263.875,39.707,40.000,0.790,1,3.874
264.041,39.726,40.000,0.752,1,3.874
264.239,39.737,40.000,0.759,1,3.874
264.439,39.722,40.000,0.740,1,3.874
264.640,39.720,40.000,0.769,1,3.880
264.839,39.722,40.000,0.763,1,3.874
265.038,39.721,40.000,0.781,1,3.880
265.240,39.725,40.000,0.767,1,3.874
265.438,39.727,40.000,0.704,1,3.874
265.640,39.739,40.000,0.752,1,3.874
265.837,39.752,40.000,0.749,1,3.874
266.037,39.761,40.000,0.764,1,3.874
266.237,39.757,40.000,0.776,1,3.874
266.438,39.756,40.000,0.735,1,3.880
266.638,39.763,40.000,0.776,1,3.874
266.837,39.762,40.000,0.697,1,3.874
267.041,39.769,40.000,0.739,1,3.874
267.237,39.769,40.000,0.753,1,3.874
267.437,39.765,40.000,0.771,1,3.874
267.637,39.779,40.000,0.722,1,3.880
267.837,39.787,40.000,0.787,1,3.874
268.037,39.797,40.000,0.797,1,3.880
268.236,39.806,40.000,0.729,1,3.874
268.436,39.812,40.000,0.739,1,3.874
268.635,39.814,40.000,0.774,1,3.874
268.840,39.817,40.000,0.731,1,3.880
269.037,39.810,40.000,0.736,1,3.880
269.235,39.810,40.000,0.809,1,3.874
269.435,39.802,40.000,0.740,1,3.874
269.635,39.796,40.000,0.767,1,3.874
269.835,39.802,40.000,0.749,1,3.874
270.035,39.807,40.000,0.757,1,3.880
270.235,39.814,40.000,0.759,1,3.880
270.435,39.808,40.000,0.767,1,3.880
270.634,39.802,40.000,0.769,1,3.880
270.835,39.809,40.000,0.760,1,3.880
271.034,39.797,40.000,0.805,1,3.880
271.235,39.784,40.000,0.754,1,3.880
271.434,39.795,40.000,0.769,1,3.880
271.635,39.811,40.000,0.766,1,3.880
271.834,39.816,40.000,0.780,1,3.880
272.033,39.821,40.000,0.747,1,3.874
272.235,39.836,40.000,0.805,1,3.880
272.434,39.841,40.000,0.767,1,3.880
272.633,39.821,40.000,0.740,1,3.880
272.834,39.816,40.000,0.750,1,3.880
273.035,39.831,40.000,0.784,1,3.880
273.233,39.845,40.000,0.790,1,3.880
273.433,39.842,40.000,0.774,1,3.874
273.632,39.801,40.000,0.698,1,3.880
273.832,39.806,40.000,0.791,1,3.880
274.032,39.812,40.000,0.802,1,3.880
274.232,39.815,40.000,0.756,1,3.880
274.433,39.820,40.000,0.794,1,3.880
274.632,39.834,40.000,0.739,1,3.880
274.833,39.858,40.000,0.697,1,3.880
275.034,39.861,40.000,0.801,1,3.880
275.231,39.844,40.000,0.801,1,3.880
275.432,39.843,40.000,0.778,1,3.880
275.631,39.854,40.000,0.774,1,3.880
275.847,39.849,40.000,0.798,1,3.880
276.033,39.853,40.000,0.760,1,3.880
276.231,39.862,40.000,0.749,1,3.880
276.430,39.866,40.000,0.759,1,3.880
276.631,39.874,40.000,0.749,1,3.880
276.831,39.883,40.000,0.762,1,3.880
277.032,39.886,40.000,0.780,1,3.880
277.231,39.882,40.000,0.740,1,3.880
277.430,39.857,40.000,0.739,1,3.880
277.630,39.818,40.000,0.783,1,3.880
277.831,39.838,40.000,0.728,1,3.880
278.029,39.858,40.000,0.750,1,3.880
278.230,39.868,40.000,0.759,1,3.880
278.430,39.864,40.000,0.743,1,3.874
278.630,39.861,40.000,0.731,1,3.880
278.831,39.868,40.000,0.754,1,3.880
279.030,39.877,40.000,0.735,1,3.880
279.229,39.873,40.000,0.735,1,3.880
279.428,39.872,40.000,0.759,1,3.880
279.629,39.864,40.000,0.735,1,3.880
279.828,39.842,40.000,0.714,1,3.880
280.028,39.815,40.000,0.749,1,3.880
280.228,39.814,40.000,0.763,1,3.880
280.428,39.847,40.000,0.757,1,3.880
280.662,39.867,40.000,0.778,1,3.880
280.828,39.881,40.000,0.788,1,3.880
281.028,39.889,40.000,0.781,1,3.880
281.233,39.889,40.000,0.759,1,3.880
281.427,39.889,40.000,0.721,1,3.880
281.630,39.882,40.000,0.781,1,3.880
281.828,39.888,40.000,0.763,1,3.885
282.027,39.888,40.000,0.784,1,3.880
282.227,39.886,40.000,0.711,1,3.880
282.427,39.875,40.000,0.797,1,3.880
282.626,39.859,40.000,0.774,1,3.880
282.826,39.853,40.000,0.767,1,3.885
283.026,39.880,40.000,0.774,1,3.880
283.226,39.888,40.000,0.804,1,3.880
283.426,39.888,40.000,0.722,1,3.885
283.626,39.888,40.000,0.756,1,3.880
283.826,39.897,40.000,0.764,1,3.885
284.025,39.881,40.000,0.760,1,3.885
284.225,39.877,40.000,0.787,1,3.885
284.426,39.883,40.000,0.778,1,3.885
284.626,39.891,40.000,0.773,1,3.885
284.825,39.913,40.000,0.733,1,3.880
285.026,39.918,40.000,0.739,1,3.885
285.226,39.920,40.000,0.752,1,3.885
285.425,39.925,40.000,0.807,1,3.885
285.626,39.927,40.000,0.774,1,3.885
285.824,39.911,40.000,0.735,1,3.885
286.024,39.911,40.000,0.771,1,3.885
286.224,39.916,40.000,0.754,1,3.885
286.425,39.914,40.000,0.738,1,3.880
286.625,39.919,40.000,0.812,1,3.885
286.826,39.920,40.000,0.770,1,3.885
287.025,39.930,40.000,0.749,1,3.885
287.224,39.931,40.000,0.787,1,3.885
287.424,39.935,40.000,0.784,1,3.885
287.623,39.933,40.000,0.781,1,3.885
287.823,39.911,40.000,0.809,1,3.885
288.024,39.884,40.000,0.754,1,3.885
288.223,39.866,40.000,0.797,1,3.885
288.424,39.873,40.000,0.769,1,3.885
288.623,39.877,40.000,0.760,1,3.880
288.824,39.887,40.000,0.800,1,3.885
289.023,39.901,40.000,0.792,1,3.885
289.224,39.920,40.000,0.780,1,3.885
289.422,39.923,40.000,0.757,1,3.885
289.622,39.935,40.000,0.815,1,3.885
289.822,39.943,40.000,0.795,1,3.885
290.022,39.944,40.000,0.787,1,3.885
290.222,39.938,40.000,0.767,1,3.885
290.422,39.931,40.000,0.780,1,3.885
290.621,39.900,40.000,0.780,1,3.885
290.821,39.876,40.000,0.762,1,3.885
291.021,39.891,50.000,0.702,1,3.880
291.221,39.901,40.000,0.762,1,3.885
291.421,39.911,40.000,0.747,1,3.880
291.621,39.926,40.000,0.763,1,3.885
291.821,39.935,40.000,0.774,1,3.885
292.020,39.942,40.000,0.769,1,3.885
292.220,39.960,50.000,0.762,1,3.885
292.420,39.965,40.000,0.752,1,3.885
292.620,39.949,40.000,0.792,1,3.885
292.820,39.929,50.000,0.746,1,3.885
293.020,39.942,40.000,0.746,1,3.885
293.219,39.937,40.000,0.780,1,3.885
293.420,39.896,50.000,0.750,1,3.885
293.619,39.895,40.000,0.726,1,3.885
293.819,39.916,40.000,0.767,1,3.885
294.020,39.936,50.000,0.794,1,3.885
294.219,39.948,40.000,0.759,1,3.885
294.419,39.934,40.000,0.777,1,3.885
294.618,39.941,50.000,0.784,1,3.885
294.819,39.951,40.000,0.787,1,3.885
295.019,39.946,50.000,0.788,1,3.885
295.219,39.951,50.000,0.747,1,3.885
295.419,39.957,40.000,0.769,1,3.885
295.619,39.964,50.000,0.752,1,3.885
295.818,39.964,50.000,0.788,1,3.885
296.752,39.966,40.000,0.780,1,3.890
296.755,39.967,50.000,0.787,1,3.890
296.756,39.970,50.000,0.791,1,3.890
296.763,39.971,50.000,0.764,1,3.890
296.937,39.973,50.000,0.792,1,3.890
297.018,39.986,50.000,0.749,1,3.885
297.217,39.992,50.000,0.757,1,3.885
297.417,39.995,40.000,0.662,1,3.885
297.619,39.989,40.000,0.802,1,3.890
297.817,39.976,40.000,0.757,1,3.890
298.016,39.956,40.000,0.738,1,3.885
298.216,39.949,40.000,0.774,1,3.885
298.417,39.951,40.000,0.743,1,3.890
298.616,39.949,50.000,0.743,1,3.885
298.815,39.959,50.000,0.778,1,3.890
299.016,39.956,50.000,0.764,1,3.890
299.215,39.945,50.000,0.773,1,3.885
299.416,39.942,40.000,0.792,1,3.890
299.616,39.952,40.000,0.763,1,3.890
299.815,39.969,40.000,0.780,1,3.890
300.016,39.991,50.000,0.781,1,3.885
300.215,39.991,50.000,0.762,1,3.890
300.424,39.987,40.000,0.780,1,3.885
300.614,39.993,50.000,0.784,1,3.890
300.815,39.998,50.000,0.791,1,3.890
301.015,40.005,50.000,0.776,1,3.885
301.214,40.012,50.000,0.722,1,3.885
301.414,40.010,40.000,0.777,1,3.890
301.614,40.014,50.000,0.769,1,3.890
301.814,40.020,50.000,0.783,1,3.890
302.014,40.019,40.000,0.798,1,3.890
302.214,40.008,50.000,0.778,1,3.890
302.414,39.994,50.000,0.808,1,3.885
302.613,39.978,50.000,0.781,1,3.890
302.813,39.969,50.000,0.754,1,3.890
303.013,39.978,50.000,0.722,1,3.885
303.213,39.989,50.000,0.738,1,3.890
303.413,40.002,50.000,0.804,1,3.890
303.613,40.008,50.000,0.798,1,3.890
303.813,40.011,50.000,0.700,1,3.890
304.014,40.012,50.000,0.760,1,3.890
304.213,40.007,50.000,0.798,1,3.890
304.413,40.008,40.000,0.746,1,3.890
304.613,40.013,50.000,0.781,1,3.890
304.812,40.028,50.000,0.807,1,3.890
305.011,40.036,50.000,0.770,1,3.890
305.212,40.039,50.000,0.777,1,3.890
305.411,40.042,50.000,0.778,1,3.890
305.612,40.049,50.000,0.774,1,3.890
305.811,40.050,50.000,0.725,1,3.890
306.011,40.053,50.000,0.792,1,3.890
306.211,40.054,50.000,0.749,1,3.885
306.411,40.046,50.000,0.731,1,3.885
306.611,40.039,50.000,0.691,1,3.890
306.810,40.055,50.000,0.736,1,3.890
307.011,40.052,50.000,0.762,1,3.890
307.211,40.036,50.000,0.754,1,3.890
307.410,40.031,50.000,0.759,1,3.890
307.610,40.040,50.000,0.762,1,3.890
307.809,40.016,50.000,0.783,1,3.890
308.010,40.009,50.000,0.735,1,3.885
308.210,40.036,50.000,0.771,1,3.890
308.410,40.029,50.000,0.749,1,3.885
308.611,40.014,50.000,0.766,1,3.890
308.809,40.017,50.000,0.721,1,3.890
309.009,40.032,50.000,0.790,1,3.890
309.209,40.042,50.000,0.762,1,3.890
309.410,40.046,50.000,0.773,1,3.890
309.610,40.062,50.000,0.731,1,3.890
309.812,40.068,50.000,0.815,1,3.890
310.009,40.073,50.000,0.769,1,3.890
310.209,40.043,50.000,0.698,1,3.890
310.409,40.046,50.000,0.754,1,3.890
310.618,40.058,50.000,0.776,1,3.890
310.809,40.066,50.000,0.762,1,3.890
311.008,40.072,50.000,0.804,1,3.890
311.208,40.076,50.000,0.752,1,3.890
311.408,40.078,50.000,0.787,1,3.885
311.608,40.073,50.000,0.784,1,3.890
311.808,40.076,50.000,0.712,1,3.890
312.011,40.086,50.000,0.784,1,3.890
312.207,40.084,50.000,0.760,1,3.890
312.407,40.089,50.000,0.777,1,3.890
312.607,40.097,50.000,0.769,1,3.885
312.807,40.107,50.000,0.770,1,3.890
313.006,40.107,50.000,0.763,1,3.890
313.207,40.109,50.000,0.788,1,3.890
313.406,40.111,50.000,0.787,1,3.890
313.606,40.107,50.000,0.790,1,3.890
313.806,40.096,50.000,0.798,1,3.890
314.007,40.082,50.000,0.780,1,3.890
314.206,40.050,50.000,0.781,1,3.890
314.405,40.050,50.000,0.759,1,3.890
314.606,40.043,50.000,0.757,1,3.890
314.805,40.045,50.000,0.760,1,3.896
315.008,40.058,50.000,0.739,1,3.890
315.205,40.061,50.000,0.769,1,3.890
315.405,40.064,50.000,0.757,1,3.890
315.605,40.080,50.000,0.774,1,3.890
315.805,40.076,50.000,0.769,1,3.890
316.005,40.090,50.000,0.747,1,3.896
316.204,40.099,50.000,0.769,1,3.890
316.404,40.096,50.000,0.770,1,3.890
316.604,40.100,50.000,0.746,1,3.890
316.805,40.108,50.000,0.791,1,3.890
317.004,40.110,50.000,0.804,1,3.896
317.204,40.117,50.000,0.763,1,3.896
317.403,40.123,50.000,0.697,1,3.890
317.604,40.127,50.000,0.773,1,3.890
317.803,40.119,50.000,0.757,1,3.896
318.003,40.109,50.000,0.811,1,3.890
318.203,40.100,50.000,0.776,1,3.896
318.403,40.109,50.000,0.753,1,3.896
318.603,40.121,50.000,0.759,1,3.890
318.803,40.120,50.000,0.774,1,3.896
319.003,40.130,50.000,0.702,1,3.890
319.203,40.133,50.000,0.805,1,3.896
319.403,40.129,50.000,0.784,1,3.896
319.602,40.117,50.000,0.771,1,3.896
319.802,40.114,50.000,0.794,1,3.896
320.002,40.107,50.000,0.771,1,3.896
320.202,40.121,50.000,0.790,1,3.896
320.401,40.128,50.000,0.790,1,3.896
320.601,40.135,50.000,0.760,1,3.890
320.801,40.139,50.000,0.770,1,3.896
321.002,40.132,50.000,0.770,1,3.896
321.202,40.131,50.000,0.762,1,3.896
321.401,40.089,50.000,0.759,1,3.896
321.601,40.086,50.000,0.752,1,3.890
321.801,40.104,50.000,0.747,1,3.896
322.002,40.120,50.000,0.773,1,3.896
322.200,40.107,50.000,0.745,1,3.890
322.400,40.096,50.000,0.757,1,3.896
322.616,40.112,50.000,0.771,1,3.896
322.800,40.127,50.000,0.742,1,3.896
323.000,40.118,50.000,0.777,1,3.896
323.201,40.116,50.000,0.767,1,3.896
323.399,40.119,50.000,0.756,1,3.896
323.601,40.119,50.000,0.777,1,3.896
323.800,40.125,50.000,0.757,1,3.896
324.001,40.117,50.000,0.747,1,3.890
324.199,40.119,50.000,0.787,1,3.890
324.415,40.126,50.000,0.774,1,3.896
324.601,40.129,50.000,0.797,1,3.896
324.799,40.125,50.000,0.776,1,3.896
324.998,40.099,50.000,0.764,1,3.896
325.199,40.086,50.000,0.756,1,3.896
325.399,40.072,50.000,0.753,1,3.890
325.599,40.064,50.000,0.747,1,3.896
325.799,40.074,50.000,0.798,1,3.896
325.998,40.090,50.000,0.766,1,3.896
326.197,40.097,50.000,0.764,1,3.896
326.397,40.109,50.000,0.776,1,3.896
326.598,40.114,50.000,0.766,1,3.896
326.810,40.120,50.000,0.781,1,3.896
326.997,40.131,50.000,0.756,1,3.896
327.197,40.138,50.000,0.808,1,3.896
327.397,40.139,50.000,0.770,1,3.896
327.601,40.133,50.000,0.777,1,3.896
327.796,40.145,50.000,0.769,1,3.896
328.002,40.142,50.000,0.743,1,3.896
328.197,40.145,50.000,0.762,1,3.896
328.396,40.152,50.000,0.766,1,3.896
328.599,40.161,50.000,0.760,1,3.896
328.796,40.170,50.000,0.769,1,3.896
329.009,40.176,50.000,0.794,1,3.896
329.197,40.184,50.000,0.764,1,3.896
329.396,40.170,50.000,0.785,1,3.896
329.596,40.167,50.000,0.740,1,3.896
329.795,40.173,50.000,0.771,1,3.896
329.995,40.176,50.000,0.752,1,3.896
330.195,40.176,50.000,0.815,1,3.896
330.395,40.174,50.000,0.739,1,3.896
330.594,40.149,50.000,0.750,1,3.896
330.795,40.142,50.000,0.795,1,3.896
331.014,40.144,50.000,0.780,1,3.901
331.194,40.161,50.000,0.780,1,3.901
331.394,40.171,50.000,0.807,1,3.901
331.596,40.187,50.000,0.797,1,3.896
331.795,40.191,50.000,0.749,1,3.901
331.994,40.197,50.000,0.754,1,3.896
332.196,40.189,50.000,0.777,1,3.901
332.394,40.167,50.000,0.780,1,3.896
332.593,40.170,50.000,0.764,1,3.896
332.793,40.176,50.000,0.762,1,3.896
332.993,40.189,50.000,0.783,1,3.896
333.194,40.188,50.000,0.778,1,3.896
333.393,40.183,50.000,0.721,1,3.901
333.593,40.183,50.000,0.795,1,3.896
333.793,40.191,50.000,0.780,1,3.896
333.993,40.185,50.000,0.742,1,3.901
334.193,40.173,50.000,0.731,1,3.896
334.392,40.159,50.000,0.792,1,3.901
334.593,40.167,50.000,0.707,1,3.901
334.793,40.172,50.000,0.802,1,3.896
335.036,40.153,50.000,0.760,1,3.901
335.192,40.160,50.000,0.784,1,3.901
335.392,40.176,50.000,0.763,1,3.896
335.592,40.170,50.000,0.767,1,3.896
335.791,40.165,50.000,0.757,1,3.896
335.992,40.168,50.000,0.769,1,3.901
336.200,40.174,50.000,0.783,1,3.896
336.391,40.176,50.000,0.738,1,3.896
336.592,40.161,50.000,0.763,1,3.896
336.791,40.155,50.000,0.778,1,3.896
336.992,40.169,50.000,0.733,1,3.901
337.190,40.176,50.000,0.763,1,3.901
337.391,40.152,50.000,0.792,1,3.896
337.593,40.159,50.000,0.729,1,3.896
337.791,40.163,50.000,0.745,1,3.896
337.990,40.176,50.000,0.783,1,3.896
338.190,40.194,50.000,0.738,1,3.901
338.390,40.205,50.000,0.729,1,3.901
338.590,40.204,50.000,0.753,1,3.901
338.789,40.186,50.000,0.759,1,3.901
338.989,40.189,50.000,0.771,1,3.896
339.190,40.194,50.000,0.749,1,3.896
339.389,40.206,50.000,0.790,1,3.901
339.590,40.213,50.000,0.771,1,3.901
339.791,40.209,50.000,0.750,1,3.901
339.989,40.180,50.000,0.747,1,3.901
340.189,40.176,50.000,0.769,1,3.901
340.389,40.184,50.000,0.771,1,3.901
340.588,40.186,50.000,0.611,1,3.896
340.788,40.198,50.000,0.783,1,3.901
340.988,40.208,50.000,0.750,1,3.901
341.222,40.212,50.000,0.766,1,3.901
341.388,40.210,50.000,0.777,1,3.901
341.588,40.207,50.000,0.801,1,3.901
341.795,40.194,50.000,0.739,1,3.896
341.993,40.195,50.000,0.763,1,3.901
342.188,40.204,50.000,0.749,1,3.901
342.387,40.204,50.000,0.767,1,3.901
342.587,40.204,50.000,0.792,1,3.901
342.795,40.206,50.000,0.798,1,3.901
342.986,40.215,50.000,0.757,1,3.901
343.188,40.212,50.000,0.769,1,3.901
343.386,40.216,50.000,0.763,1,3.901
343.587,40.219,50.000,0.814,1,3.901
343.787,40.225,50.000,0.792,1,3.901
343.986,40.236,50.000,0.757,1,3.901
344.185,40.250,50.000,0.749,1,3.901
344.386,40.260,50.000,0.766,1,3.901
344.586,40.256,50.000,0.812,1,3.901
344.789,40.242,50.000,0.778,1,3.901
344.986,40.243,50.000,0.774,1,3.901
345.186,40.247,50.000,0.802,1,3.901
345.385,40.246,50.000,0.763,1,3.901
345.586,40.236,50.000,0.708,1,3.901
345.785,40.235,50.000,0.776,1,3.901
345.985,40.231,50.000,0.811,1,3.901
346.187,40.226,50.000,0.740,1,3.906
346.409,40.223,50.000,0.808,1,3.901
346.585,40.233,50.000,0.795,1,3.901
346.784,40.247,50.000,0.792,1,3.901
346.984,40.250,50.000,0.749,1,3.901
347.184,40.237,50.000,0.788,1,3.901
347.391,40.213,50.000,0.783,1,3.901
347.584,40.213,50.000,0.767,1,3.901
347.785,40.227,50.000,0.754,1,3.901
347.983,40.236,50.000,0.804,1,3.906
348.187,40.232,50.000,0.797,1,3.901
348.384,40.243,50.000,0.802,1,3.901
348.593,40.257,50.000,0.787,1,3.906
348.784,40.260,50.000,0.795,1,3.901
348.983,40.231,50.000,0.784,1,3.906
349.182,40.224,50.000,0.788,1,3.906
349.382,40.217,50.000,0.797,1,3.901
349.582,40.210,50.000,0.804,1,3.901
349.782,40.214,50.000,0.783,1,3.906
349.982,40.222,50.000,0.797,1,3.901
350.182,40.238,50.000,0.783,1,3.901
350.382,40.257,50.000,0.743,1,3.901
350.582,40.246,50.000,0.725,1,3.901
350.782,40.238,50.000,0.764,1,3.901
350.981,40.246,50.000,0.762,1,3.901
351.181,40.245,50.000,0.784,1,3.901
351.381,40.243,50.000,0.745,1,3.901
351.582,40.255,50.000,0.763,1,3.901
351.781,40.263,50.000,0.788,1,3.901
351.980,40.269,50.000,0.721,1,3.901
352.181,40.275,50.000,0.774,1,3.901
352.380,40.279,50.000,0.781,1,3.901
352.580,40.279,50.000,0.752,1,3.901
352.780,40.278,50.000,0.715,1,3.901
352.980,40.280,50.000,0.784,1,3.906
353.180,40.279,50.000,0.780,1,3.901
353.379,40.282,50.000,0.716,1,3.901
353.580,40.278,50.000,0.781,1,3.901
353.780,40.271,50.000,0.792,1,3.901
353.979,40.243,50.000,0.788,1,3.901
354.179,40.232,50.000,0.787,1,3.901
354.379,40.229,50.000,0.709,1,3.901
354.579,40.247,50.000,0.766,1,3.901
354.779,40.272,50.000,0.770,1,3.901
354.979,40.270,50.000,0.787,1,3.901
355.178,40.246,50.000,0.777,1,3.901
355.401,40.261,50.000,0.790,1,3.906
355.579,40.263,50.000,0.781,1,3.901
355.779,40.269,50.000,0.750,1,3.901
355.978,40.278,50.000,0.780,1,3.906
356.178,40.284,50.000,0.769,1,3.901
356.378,40.292,50.000,0.754,1,3.901
356.578,40.286,50.000,0.770,1,3.906
356.777,40.291,50.000,0.766,1,3.906
356.977,40.292,50.000,0.733,1,3.901
357.177,40.298,50.000,0.769,1,3.901
357.377,40.302,50.000,0.790,1,3.901
357.613,40.309,50.000,0.767,1,3.906
357.777,40.307,50.000,0.750,1,3.901
357.984,40.301,50.000,0.809,1,3.906
358.176,40.299,50.000,0.787,1,3.906
358.385,40.306,50.000,0.749,1,3.906
358.578,40.310,50.000,0.780,1,3.906
358.777,40.310,50.000,0.819,1,3.911
358.976,40.321,50.000,0.792,1,3.906
359.176,40.305,50.000,0.787,1,3.901
359.376,40.295,50.000,0.771,1,3.906
359.576,40.299,50.000,0.747,1,3.901
359.783,40.296,50.000,0.801,1,3.906
359.975,40.289,50.000,0.770,1,3.906
360.183,40.282,50.000,0.792,1,3.906
360.386,40.271,50.000,0.787,1,3.906
360.574,40.277,50.000,0.735,1,3.906
360.774,40.285,50.000,0.792,1,3.901
360.976,40.291,50.000,0.808,1,3.906
361.177,40.298,50.000,0.742,1,3.901
361.375,40.283,50.000,0.777,1,3.906
361.579,40.292,50.000,0.791,1,3.906
361.774,40.286,50.000,0.785,1,3.906
361.974,40.283,50.000,0.797,1,3.906
362.174,40.295,50.000,0.750,1,3.906
362.374,40.309,50.000,0.757,1,3.906
362.575,40.311,50.000,0.801,1,3.906
362.774,40.302,50.000,0.759,1,3.906
362.974,40.312,50.000,0.794,1,3.906
363.173,40.285,50.000,0.795,1,3.906
363.373,40.259,50.000,0.788,1,3.906
363.572,40.272,50.000,0.752,1,3.906
363.774,40.267,50.000,0.795,1,3.911
363.973,40.261,50.000,0.791,1,3.906
364.174,40.253,50.000,0.750,1,3.906
364.374,40.271,50.000,0.754,1,3.906
364.572,40.274,50.000,0.812,1,3.906
364.772,40.271,50.000,0.759,1,3.906
364.974,40.276,50.000,0.742,1,3.906
365.172,40.293,50.000,0.773,1,3.906
365.372,40.308,50.000,0.778,1,3.906
365.575,40.309,50.000,0.773,1,3.906
365.780,40.311,50.000,0.745,1,3.906
365.972,40.319,50.000,0.773,1,3.906
366.191,40.314,50.000,0.764,1,3.906
366.372,40.305,50.000,0.791,1,3.906
366.571,40.309,50.000,0.735,1,3.906
366.771,40.298,50.000,0.776,1,3.906
366.971,40.296,50.000,0.743,1,3.906
367.185,40.306,50.000,0.760,1,3.906
367.372,40.324,50.000,0.780,1,3.906
367.570,40.327,50.000,0.745,1,3.906
367.771,40.333,50.000,0.728,1,3.906
367.983,40.338,50.000,0.743,1,3.906
368.170,40.331,50.000,0.733,1,3.906
368.373,40.334,50.000,0.724,1,3.901
368.570,40.344,50.000,0.750,1,3.906
368.770,40.340,50.000,0.749,1,3.906
368.969,40.336,50.000,0.774,1,3.906
369.169,40.336,50.000,0.762,1,3.906
369.369,40.316,50.000,0.759,1,3.906
369.569,40.282,50.000,0.745,1,3.906
369.769,40.272,50.000,0.740,1,3.906
369.978,40.288,50.000,0.783,1,3.906
370.176,40.296,50.000,0.776,1,3.906
370.369,40.302,50.000,0.785,1,3.906
370.568,40.304,50.000,0.785,1,3.906
370.770,40.326,50.000,0.763,1,3.906
370.968,40.329,50.000,0.770,1,3.906
371.169,40.332,50.000,0.778,1,3.906
371.368,40.334,50.000,0.762,1,3.906
371.568,40.334,50.000,0.790,1,3.906
371.768,40.344,50.000,0.798,1,3.906
371.968,40.339,50.000,0.811,1,3.906
372.168,40.337,50.000,0.707,1,3.906
372.376,40.342,50.000,0.807,1,3.906
372.567,40.318,50.000,0.738,1,3.906
372.775,40.326,50.000,0.763,1,3.906
372.969,40.314,50.000,0.802,1,3.906
373.166,40.307,50.000,0.763,1,3.906
373.368,40.322,50.000,0.766,1,3.906
373.566,40.331,50.000,0.769,1,3.911
373.766,40.341,50.000,0.762,1,3.906
373.966,40.346,50.000,0.718,1,3.911
374.166,40.349,50.000,0.664,1,3.906
374.366,40.335,50.000,0.804,1,3.906
374.566,40.335,50.000,0.746,1,3.911
374.766,40.336,50.000,0.783,1,3.906
374.967,40.320,50.000,0.736,1,3.906
375.169,40.322,50.000,0.753,1,3.911
375.365,40.331,50.000,0.785,1,3.906
375.575,40.314,50.000,0.729,1,3.906
375.766,40.290,50.000,0.760,1,3.911
375.967,40.298,50.000,0.756,1,3.906
376.164,40.315,50.000,0.766,1,3.906
376.389,40.308,50.000,0.749,1,3.911
376.564,40.280,50.000,0.797,1,3.906
376.766,40.283,50.000,0.783,1,3.911
376.967,40.301,50.000,0.764,1,3.911
377.169,40.306,50.000,0.807,1,3.906
377.364,40.314,50.000,0.792,1,3.906
377.564,40.323,50.000,0.777,1,3.911
377.763,40.307,50.000,0.809,1,3.911
377.964,40.279,50.000,0.777,1,3.906
378.164,40.285,50.000,0.774,1,3.911
378.363,40.305,50.000,0.809,1,3.906
378.564,40.315,50.000,0.763,1,3.906
378.762,40.316,50.000,0.783,1,3.911
378.963,40.317,50.000,0.781,1,3.911
379.162,40.324,50.000,0.777,1,3.911
379.362,40.335,50.000,0.769,1,3.911
379.562,40.333,50.000,0.785,1,3.906
379.762,40.334,50.000,0.778,1,3.906
379.963,40.341,50.000,0.733,1,3.906
380.161,40.327,50.000,0.766,1,3.906
380.361,40.314,50.000,0.760,1,3.906
380.562,40.284,50.000,0.763,1,3.906
380.762,40.270,50.000,0.759,1,3.906
380.961,40.283,50.000,0.752,1,3.906
381.162,40.306,50.000,0.743,1,3.906
381.362,40.313,50.000,0.745,1,3.911
381.561,40.321,50.000,0.742,1,3.906
381.761,40.334,50.000,0.726,1,3.911
381.961,40.342,50.000,0.784,1,3.911
382.164,40.339,50.000,0.759,1,3.911
382.361,40.344,50.000,0.788,1,3.911
382.561,40.361,50.000,0.767,1,3.911
382.761,40.363,50.000,0.766,1,3.906
382.960,40.360,50.000,0.752,1,3.911
383.160,40.365,50.000,0.776,1,3.906
383.360,40.369,50.000,0.794,1,3.906
383.560,40.366,50.000,0.725,1,3.906
383.760,40.374,50.000,0.778,1,3.906
383.960,40.370,50.000,0.788,1,3.906
384.160,40.355,50.000,0.762,1,3.911
384.364,40.330,50.000,0.740,1,3.906
384.560,40.336,50.000,0.759,1,3.911
384.759,40.330,50.000,0.778,1,3.911
384.959,40.327,50.000,0.746,1,3.911
385.159,40.304,50.000,0.788,1,3.911
385.359,40.296,50.000,0.773,1,3.911
385.559,40.308,50.000,0.735,1,3.911
385.759,40.326,50.000,0.783,1,3.911
385.958,40.326,50.000,0.711,1,3.911
386.158,40.309,50.000,0.745,1,3.906
386.358,40.283,50.000,0.785,1,3.911
386.558,40.278,50.000,0.762,1,3.911
386.758,40.310,50.000,0.759,1,3.911
386.958,40.324,50.000,0.808,1,3.911
387.159,40.334,50.000,0.739,1,3.911
387.358,40.347,50.000,0.729,1,3.906
387.556,40.359,50.000,0.801,1,3.911
387.757,40.357,50.000,0.743,1,3.911
387.956,40.345,50.000,0.740,1,3.911
388.157,40.351,50.000,0.802,1,3.911
388.356,40.345,50.000,0.766,1,3.911
388.557,40.327,50.000,0.767,1,3.906
388.756,40.295,50.000,0.740,1,3.911
